#,Tipe,Biaya,Modal,DP Server,Sisa Server,Profit,Metode Pembayaran,Supplier,Status,Tanggal Transaksi,Tanggal Selesai
244,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,27 Agustus 2025,27 Agustus 2025
245,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,27 Agustus 2025,27 Agustus 2025
246,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,27 Agustus 2025,12 September 2025
247,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,27 Agustus 2025,12 September 2025
248,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,27 Agustus 2025,28 Agustus 2025
249,Tipe A,189000,170000,170000,0,19000,Transfer,Supplier B,Selesai,27 Agustus 2025,28 Agustus 2025
250,Tipe A,200000,195000,195000,0,5000,Transfer,Supplier A,Selesai,27 Agustus 2025,28 Agustus 2025
251,Tipe A,200000,195000,195000,0,5000,Transfer,Supplier D,Selesai,27 Agustus 2025,4 September 2025
252,Tipe A,200000,195000,195000,0,5000,Transfer,Supplier D,Selesai,27 Agustus 2025,4 September 2025
253,Tipe A,200000,195000,195000,0,5000,Transfer,Supplier D,Selesai,27 Agustus 2025,28 Agustus 2025
254,Tipe A,200000,195000,195000,0,5000,Transfer,Supplier D,Selesai,27 Agustus 2025,12 September 2025
255,Tipe A,200000,195000,195000,0,5000,Transfer,Supplier D,Selesai,27 Agustus 2025,28 Agustus 2025
256,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,28 Agustus 2025,31 Agustus 2025
257,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,28 Agustus 2025,31 Agustus 2025
258,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,28 Agustus 2025,31 Agustus 2025
259,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,31 Agustus 2025,31 Agustus 2025
260,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,31 Agustus 2025,31 Agustus 2025
261,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,31 Agustus 2025,31 Agustus 2025
262,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,31 Agustus 2025,4 September 2025
263,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,31 Agustus 2025,31 Agustus 2025
264,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,31 Agustus 2025,31 Agustus 2025
265,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,31 Agustus 2025,31 Agustus 2025
266,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,1 September 2025,4 September 2025
267,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,1 September 2025,4 September 2025
268,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,1 September 2025,4 September 2025
269,Tipe A,200000,150000,150000,0,50000,Transfer,Supplier A,Selesai,1 September 2025,4 September 2025
270,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,2 September 2025,8 September 2025
271,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,2 September 2025,8 September 2025
272,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,2 September 2025,12 September 2025
273,Tipe A,190000,180000,180000,0,10000,Transfer,Supplier A,Selesai,5 September 2025,8 September 2025
274,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,5 September 2025,8 September 2025
275,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,5 September 2025,8 September 2025
276,Tipe A,300000,180000,180000,0,120000,Transfer,Supplier A,Selesai,5 September 2025,8 September 2025
277,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,5 September 2025,12 September 2025
278,Tipe A,190000,170000,170000,0,20000,Transfer,Supplier B,Selesai,5 September 2025,8 September 2025
279,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,6 September 2025,8 September 2025
280,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,6 September 2025,8 September 2025
281,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,6 September 2025,8 September 2025
282,Tipe A,210000,210000,210000,0,0,Transfer,Supplier C,Selesai,6 September 2025,8 September 2025
283,Tipe A,200000,210000,210000,0,10000,Transfer,Supplier C,Selesai,6 September 2025,8 September 2025
284,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,8 September 2025,8 September 2025
285,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,8 September 2025,8 September 2025
286,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,9 September 2025,12 September 2025
287,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,9 September 2025,12 September 2025
288,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,9 September 2025,12 September 2025
289,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,9 September 2025,12 September 2025
290,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,9 September 2025,12 September 2025
291,Tipe A,210000,160000,160000,0,50000,Transfer,Supplier A,Selesai,10 September 2025,12 September 2025
292,Tipe A,200000,160000,160000,0,40000,Transfer,Supplier A,Selesai,10 September 2025,12 September 2025
293,Tipe A,210000,160000,160000,0,50000,Transfer,Supplier A,Selesai,10 September 2025,12 September 2025
294,Tipe A,210000,160000,160000,0,50000,Transfer,Supplier A,Selesai,10 September 2025,12 September 2025
295,Tipe A,300000,160000,160000,0,140000,Transfer,Supplier A,Selesai,10 September 2025,12 September 2025
296,Tipe A,200000,200000,200000,0,0,Transfer,Supplier B,Selesai,10 September 2025,12 September 2025
297,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,12 September 2025,15 September 2025
298,Tipe A,210000,180000,180000,0,30000,Transfer,Supplier B,Selesai,12 September 2025,12 September 2025
299,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,12 September 2025,12 September 2025
300,Tipe A,210000,180000,180000,0,30000,Transfer,Supplier B,Selesai,13 September 2025,15 September 2025
301,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,13 September 2025,15 September 2025
302,Tipe A,210000,180000,180000,0,30000,Transfer,Supplier A,Selesai,12 September 2025,15 September 2025
303,Tipe A,210000,160000,160000,0,50000,Transfer,Supplier A,Selesai,14 September 2025,15 September 2025
304,Tipe A,210000,160000,160000,0,50000,Transfer,Supplier A,Selesai,14 September 2025,15 September 2025
305,Tipe A,220000,160000,160000,0,60000,Transfer,Supplier A,Selesai,14 September 2025,15 September 2025
306,Tipe A,210000,180000,180000,0,30000,Transfer,Supplier B,Selesai,14 September 2025,15 September 2025
307,Tipe A,210000,180000,180000,0,30000,Transfer,Supplier B,Selesai,14 September 2025,15 September 2025
308,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,14 September 2025,17 September 2025
309,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,14 September 2025,17 September 2025
310,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,14 September 2025,15 September 2025
311,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,14 September 2025,15 September 2025
312,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier B,Selesai,14 September 2025,17 September 2025
313,Tipe A,300000,170000,170000,0,130000,Transfer,Supplier B,Selesai,15 September 2025,17 September 2025
314,Tipe A,210000,170000,170000,0,40000,Transfer,Supplier B,Selesai,15 September 2025,17 September 2025
315,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,15 September 2025,17 September 2025
316,Tipe A,200000,175000,175000,0,25000,Transfer,Supplier B,Selesai,15 September 2025,17 September 2025
317,Tipe A,210000,175000,175000,0,35000,Transfer,Supplier B,Selesai,15 September 2025,17 September 2025
318,Tipe A,210000,180000,180000,0,30000,Transfer,Supplier A,Selesai,16 September 2025,17 September 2025
319,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,16 September 2025,17 September 2025
320,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,17 September 2025,24 September 2025
321,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,17 September 2025,24 September 2025
322,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,18 September 2025,21 September 2025
323,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,18 September 2025,21 September 2025
324,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,18 September 2025,21 September 2025
325,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,18 September 2025,21 September 2025
326,Tipe A,200000,175000,175000,0,25000,Transfer,Supplier B,Selesai,18 September 2025,21 September 2025
327,Tipe A,200000,175000,175000,0,25000,Transfer,Supplier B,Selesai,18 September 2025,21 September 2025
328,Tipe A,200000,175000,175000,0,25000,Transfer,Supplier B,Selesai,18 September 2025,21 September 2025
329,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,19 September 2025,21 September 2025
330,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,19 September 2025,24 September 2025
331,Tipe B,160000,160000,160000,0,0,Transfer,Supplier C,Selesai,21 September 2025,21 September 2025
332,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,20 September 2025,21 September 2025
333,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,20 September 2025,21 September 2025
334,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,20 September 2025,21 September 2025
335,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,20 September 2025,21 September 2025
336,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,21 September 2025,24 September 2025
337,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,21 September 2025,24 September 2025
338,Tipe A,200000,200000,200000,0,0,Transfer,Supplier C,Selesai,22 September 2025,24 September 2025
339,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,22 September 2025,24 September 2025
340,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,24 September 2025,24 September 2025
341,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,23 September 2025,24 September 2025
342,Tipe B,180000,130000,130000,0,50000,Transfer,Supplier B,Selesai,25 September 2025,27 September 2025
343,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,25 September 2025,28 September 2025
344,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,25 September 2025,7 Oktober 2025
345,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,27 September 2025,27 September 2025
346,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,27 September 2025,27 September 2025
347,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,26 September 2025,7 Oktober 2025
348,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,26 September 2025,27 September 2025
349,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,27 September 2025,27 September 2025
350,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,27 September 2025,27 September 2025
351,Tipe A,200000,150000,150000,0,50000,Transfer,Supplier A,Selesai,27 September 2025,7 Oktober 2025
352,Tipe A,200000,150000,150000,0,50000,Transfer,Supplier A,Selesai,27 September 2025,7 Oktober 2025
353,Tipe B,170000,150000,150000,0,20000,Transfer,Supplier A,Selesai,27 September 2025,27 September 2025
354,Tipe B,180000,150000,150000,0,30000,Transfer,Supplier A,Selesai,27 September 2025,27 September 2025
355,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,27 September 2025,27 September 2025
356,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,27 September 2025,27 September 2025
357,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,27 September 2025,27 September 2025
358,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,27 September 2025,28 September 2025
359,Tipe A,200000,175000,175000,0,25000,Transfer,Supplier C,Selesai,28 September 2025,28 September 2025
360,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,28 September 2025,28 September 2025
361,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,29 September 2025,30 September 2025
362,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,29 September 2025,30 September 2025
363,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,28 September 2025,30 September 2025
364,Tipe A,200000,170000,170000,0,30000,Transfer,Supplier B,Selesai,28 September 2025,7 Oktober 2025
365,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,29 September 2025,1 Oktober 2025
366,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,29 September 2025,1 Oktober 2025
367,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,30 September 2025,1 Oktober 2025
368,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,30 September 2025,1 Oktober 2025
369,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,1 Oktober 2025,1 Oktober 2025
370,Tipe A,170000,165000,165000,0,5000,Transfer,Supplier B,Selesai,1 Oktober 2025,1 Oktober 2025
371,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,1 Oktober 2025,1 Oktober 2025
372,Tipe A,200000,180000,180000,0,20000,Transfer,Supplier A,Selesai,30 September 2025,3 Oktober 2025
373,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,2 Oktober 2025,6 Oktober 2025
374,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,2 Oktober 2025,7 Oktober 2025
375,Tipe B,160000,125000,125000,0,35000,Transfer,Supplier B,Selesai,2 Oktober 2025,6 Oktober 2025
376,Tipe A,160000,125000,125000,0,35000,Transfer,Supplier B,Selesai,2 Oktober 2025,6 Oktober 2025
377,Tipe A,170000,165000,165000,0,5000,Transfer,Supplier B,Selesai,3 Oktober 2025,6 Oktober 2025
378,Tipe A,190000,165000,165000,0,25000,Transfer,Supplier B,Selesai,3 Oktober 2025,6 Oktober 2025
379,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,3 Oktober 2025,7 Oktober 2025
380,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,3 Oktober 2025,7 Oktober 2025
381,Tipe A,195000,180000,180000,0,15000,Transfer,Supplier A,Selesai,3 Oktober 2025,7 Oktober 2025
382,Tipe A,195000,180000,180000,0,15000,Transfer,Supplier A,Selesai,3 Oktober 2025,7 Oktober 2025
383,Tipe A,195000,180000,180000,0,15000,Transfer,Supplier A,Selesai,3 Oktober 2025,7 Oktober 2025
384,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,5 Oktober 2025,7 Oktober 2025
385,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,5 Oktober 2025,7 Oktober 2025
386,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,5 Oktober 2025,7 Oktober 2025
387,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,4 Oktober 2025,7 Oktober 2025
388,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,6 Oktober 2025,7 Oktober 2025
389,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,6 Oktober 2025,7 Oktober 2025
390,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,6 Oktober 2025,7 Oktober 2025
391,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,6 Oktober 2025,7 Oktober 2025
392,Tipe B,160000,150000,150000,0,10000,Transfer,Supplier A,Selesai,8 Oktober 2025,12 Oktober 2025
393,Tipe A,195000,180000,180000,0,15000,Transfer,Supplier A,Selesai,8 Oktober 2025,12 Oktober 2025
394,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,6 Oktober 2025,12 Oktober 2025
395,Tipe A,220000,200000,200000,0,20000,Transfer,Supplier C,Selesai,6 Oktober 2025,12 Oktober 2025
396,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,8 Oktober 2025,12 Oktober 2025
397,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,8 Oktober 2025,12 Oktober 2025
398,Tipe A,250000,165000,165000,0,85000,Transfer,Supplier B,Selesai,8 Oktober 2025,12 Oktober 2025
399,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,9 Oktober 2025,12 Oktober 2025
400,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,9 Oktober 2025,12 Oktober 2025
401,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,9 Oktober 2025,12 Oktober 2025
402,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,9 Oktober 2025,23 Oktober 2025
403,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,9 Oktober 2025,12 Oktober 2025
404,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,9 Oktober 2025,12 Oktober 2025
405,Tipe A,185000,175000,175000,0,10000,Transfer,Supplier C,Selesai,11 Oktober 2025,12 Oktober 2025
406,Tipe A,195000,175000,175000,0,20000,Transfer,Supplier C,Selesai,11 Oktober 2025,12 Oktober 2025
407,Tipe A,195000,175000,175000,0,20000,Transfer,Supplier C,Selesai,11 Oktober 2025,23 Oktober 2025
408,Tipe A,195000,175000,175000,0,20000,Transfer,Supplier C,Selesai,11 Oktober 2025,12 Oktober 2025
409,Tipe A,220000,180000,180000,0,40000,Transfer,Supplier A,Selesai,11 Oktober 2025,12 Oktober 2025
410,Tipe A,195000,180000,180000,0,15000,Transfer,Supplier A,Selesai,11 Oktober 2025,12 Oktober 2025
411,Tipe A,195000,180000,180000,0,15000,Transfer,Supplier A,Selesai,11 Oktober 2025,14 Oktober 2025
412,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,12 Oktober 2025,13 Oktober 2025
413,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,12 Oktober 2025,13 Oktober 2025
414,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,12 Oktober 2025,13 Oktober 2025
415,Tipe B,160000,145000,145000,0,15000,Transfer,Supplier A,Selesai,13 Oktober 2025,14 Oktober 2025
416,Tipe A,195000,175000,175000,0,20000,Transfer,Supplier A,Selesai,13 Oktober 2025,14 Oktober 2025
417,Tipe A,195000,170000,170000,0,25000,Transfer,Supplier A,Selesai,13 Oktober 2025,11 November 2025
418,Tipe A,195000,170000,170000,0,25000,Transfer,Supplier A,Selesai,13 Oktober 2025,11 November 2025
419,Tipe A,220000,175000,175000,0,45000,Transfer,Supplier C,Selesai,13 Oktober 2025,14 Oktober 2025
420,Tipe A,195000,175000,175000,0,20000,Transfer,Supplier C,Selesai,14 Oktober 2025,14 Oktober 2025
421,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,14 Oktober 2025,14 Oktober 2025
422,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,14 Oktober 2025,14 Oktober 2025
423,Tipe A,195000,165000,165000,0,30000,Transfer,Supplier B,Selesai,14 Oktober 2025,15 Oktober 2025
424,Tipe A,195000,160000,160000,0,35000,Transfer,Supplier B,Selesai,15 Oktober 2025,15 Oktober 2025
425,Tipe A,195000,160000,160000,0,35000,Transfer,Supplier B,Selesai,15 Oktober 2025,15 Oktober 2025
426,Tipe A,165000,160000,160000,0,5000,Transfer,Supplier B,Selesai,15 Oktober 2025,15 Oktober 2025
427,Tipe A,195000,155000,155000,0,40000,Transfer,Supplier B,Selesai,19 Oktober 2025,20 Oktober 2025
428,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier B,Selesai,19 Oktober 2025,20 Oktober 2025
429,Tipe A,195000,155000,155000,0,40000,Transfer,Supplier B,Selesai,19 Oktober 2025,20 Oktober 2025
430,Tipe A,185000,170000,170000,0,15000,Transfer,Supplier C,Selesai,18 Oktober 2025,20 Oktober 2025
431,Tipe A,185000,170000,170000,0,15000,Transfer,Supplier C,Selesai,17 Oktober 2025,20 Oktober 2025
432,Tipe A,195000,170000,170000,0,25000,Transfer,Supplier C,Selesai,17 Oktober 2025,20 Oktober 2025
433,Tipe A,195000,170000,170000,0,25000,Transfer,Supplier C,Selesai,17 Oktober 2025,20 Oktober 2025
434,Tipe A,185000,170000,170000,0,15000,Transfer,Supplier C,Selesai,19 Oktober 2025,20 Oktober 2025
435,Tipe A,195000,170000,170000,0,25000,Transfer,Supplier A,Selesai,17 Oktober 2025,21 Oktober 2025
436,Tipe A,185000,170000,170000,0,15000,Transfer,Supplier A,Selesai,17 Oktober 2025,20 Oktober 2025
437,Tipe A,185000,170000,170000,0,15000,Transfer,Supplier A,Selesai,17 Oktober 2025,20 Oktober 2025
438,Tipe A,185000,170000,170000,0,15000,Transfer,Supplier C,Selesai,21 Oktober 2025,21 Oktober 2025
439,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier B,Selesai,20 Oktober 2025,21 Oktober 2025
440,Tipe A,180000,155000,155000,0,25000,Transfer,Supplier B,Selesai,20 Oktober 2025,21 Oktober 2025
441,Tipe A,195000,155000,155000,0,40000,Transfer,Supplier B,Selesai,21 Oktober 2025,23 Oktober 2025
442,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier B,Selesai,21 Oktober 2025,23 Oktober 2025
443,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier B,Selesai,21 Oktober 2025,23 Oktober 2025
444,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier A,Selesai,22 Oktober 2025,4 November 2025
445,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier A,Selesai,22 Oktober 2025,23 Oktober 2025
446,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier A,Selesai,22 Oktober 2025,23 Oktober 2025
447,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier A,Selesai,22 Oktober 2025,23 Oktober 2025
448,Tipe A,185000,165000,165000,0,20000,Transfer,Supplier C,Selesai,22 Oktober 2025,23 Oktober 2025
449,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier A,Selesai,23 Oktober 2025,23 Oktober 2025
450,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier A,Selesai,23 Oktober 2025,23 Oktober 2025
451,Tipe A,185000,155000,155000,0,30000,Transfer,Supplier A,Selesai,23 Oktober 2025,23 Oktober 2025
452,Tipe A,175000,165000,165000,0,10000,Transfer,Supplier C,Selesai,25 Oktober 2025,28 Oktober 2025
453,Tipe A,175000,155000,155000,0,20000,Transfer,Supplier B,Selesai,24 Oktober 2025,28 Oktober 2025
454,Tipe A,175000,155000,155000,0,20000,Transfer,Supplier B,Selesai,25 Oktober 2025,28 Oktober 2025
455,Tipe A,175000,155000,155000,0,20000,Transfer,Supplier B,Selesai,25 Oktober 2025,28 Oktober 2025
456,Tipe A,175000,155000,155000,0,20000,Transfer,Supplier B,Selesai,25 Oktober 2025,28 Oktober 2025
457,Tipe A,175000,155000,155000,0,20000,Transfer,Supplier B,Selesai,25 Oktober 2025,28 Oktober 2025
458,Tipe A,175000,165000,165000,0,10000,Transfer,Supplier C,Selesai,26 Oktober 2025,28 Oktober 2025
459,Tipe A,175000,165000,165000,0,10000,Transfer,Supplier C,Selesai,26 Oktober 2025,28 Oktober 2025
